city,hotel,rating,review,review_date,review_day,review_month,review_year
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"You can take A21 bus from the airport in just 35 HK dollars and it stops right in front of the hotel. The metro station, 7-eleven is few meters away and connectivity is great. If you want to travel to Macau from HK, you can also take Chinalink bus in 160
HK dollars per person and its ticket counter in across the road from the hotel, near Bank of China. 
Food was okay, not many options  if you don’t eat meat, especially beef or pork. Omelettes are made and kept for you on the counter which I don’t find convenient as we prefer it when fresh and hot. Almost same menu everyday.","November 16, 2024",16,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good locations and connectivity to market,"November 17, 2024",17,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Everything is good about it except for limited choices of buffet breakfast.,"November 16, 2024",16,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Excellent hotel, stayed here for quite a few times now.
Always an excellent stay.","November 17, 2024",17,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Really Great experience, value for money in all aspects, anyone can blindly depends this property in your next visit to Bangkok","November 15, 2024",15,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,It’s supposed to be 5 start but they don’t have different varieties of coffee at breakfast. Worst location everything is far away. NO Indian food at all worst Breakfast overall despointed.,"November 18, 2024",18,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"You can get good deals on the rooms if you shop. 4 blocks from BTS, MRT, and Sky link.
Good breakfast, but expensive.","November 14, 2024",14,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"It's good to stay here if you are attending yearly siam songkran music festival, you are able to walk to the venue without calling any taxi, save your cost and time.","November 23, 2024",23,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Would recommend, had a lovely time","November 09, 2024",9,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Everything was perfect, the staff is very friendly, the rooms are nice (maybe a bit old but in good condition and great size) and we loved the pool and pool bar! Will come again","November 10, 2024",10,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Nice stay n good facilities,"November 08, 2024",8,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very well managed place with great service. My only gripe is that I was given twin beds when I clearly booked a king bed. Small issue though. Peak season. Pretty understandable. Didn't ruin the experience for me at all. I had a pleasant stay throughout.,"November 10, 2024",10,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Stayed here a few times. Always had a great time here.,"November 08, 2024",8,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Spacious, facilities are getting eorn but still good for use. Near to Makkasan MRT but too hot to walk in the weather. Near to BKK Bravo ans RCA central park but you need to find the way across the track.. there is a small path across the overhead bridge to do it. 7 eleven not far away too..","November 10, 2024",10,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,They do not even provide welcome drink or water unless you get into the room. Water is not provided in the lobby which is pathetic. Also they said my booking is not to be seen and allotted me a room stating its an update to Deluxe. However its worse than the Superior room in which we stayed earlier. The location as well is always busy with heavy traffic.,"November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Bargain price for a true 4 star hotel,"November 09, 2024",9,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,We had an amazing experience at the hotel and I want to especially commend the staff for their prompt communication and amazing service. We had some concerns regarding some other guests at the hotel and they addressed it immediately and gave us a free upgrade even though it was quite late at night. I'm grateful to the staff for their prompt service and easing our minds. Thank you Maggi for your amazing service. I would definitely recommend this hotel for your stay in Bangkok. The location is also quite central with easy access to most attractions. 10/10,"November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"I enjoyed my stay, i found the staff at my exclusive lounge really fun to be with.  They remember what coffee i like and automatically serves me for my breakfast.  My needs for extra toiletries were provided very promptly.  The people at the conceirge were awesome.  Made a special trip to the airport link for me.  In so doing, i need not walk a long distance to the station to board a train for my ride to the airport.  All these have made my stay at this hotel most pleasant.  Thank you Grand Mercure","November 09, 2024",9,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Bit old,"November 06, 2024",6,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Big hotel,"November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"If you need any Dental work done in Bangkok, Thantakit dental is across the street so we choose this hotel and had a great three days, excellent breakfast , helped get us taxis would stay again.","November 06, 2024",6,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Quite old rooms.
Good breakfast
Lot of people and line to reception. 
For this money possible to choose better hotels in this area","November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"i like to stay here, its a very nice hotel with international buffet breakfast","November 05, 2024",5,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Great for business trip,"November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Waited 40mins for the room and ended the receptionist threw tbe card on the table woth no information.,"November 04, 2024",4,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"This hotel is the previous Amari, later Avani, now Grand Mercure. I've used this hotel  during the last 20 years. Not much improvements as Grand Mercure. Breakfast was quite good, though Indian section was pretty poor.  Very noisy foyer and dining area, even adjoining rooms, mainly good for tour groups. Price paid was high not value for money.","November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Centrally located and good safe area. 
Staff are also friendly. 
Would recommend","November 04, 2024",4,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,All up to my expectations,"November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Very good and affordable hotel. Staff is very accommodating.,"November 02, 2024",2,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"Superb hotel with fantastic city views! Stayed one night on way through, going back for 2 more on way home. Lovely!","November 07, 2024",7,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,Good for vacation,"November 01, 2024",1,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,not the best,"November 03, 2024",3,November,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,It was valentines and the staff made it very special for us,"October 26, 2024",26,October,2024
Bangkok,Grand Mercure Bangkok Atrium,5 stars out of 5,"We had 4 days in Bangkok, so time was of the essence.

The staff gave us wrong information on multiple accounts, or just did not know anything about what we where asking. For example, Longtail boat tour…. “No sorry they stopped in Covid” So we booked online, after taking almost an hour trying to get information from the Travel desk, check in desk and the concierge desk.
And when asking about Sea life they gave us the wrong opening hours, and more little things like that, but it adds up and trust to the staff fades quickly.

Service at the front desk was so slow and lines forming at all hours. I needed to exchange some Euros to Baht, and it took 28 minutes after I got to the desk. On the day of departure I went to the front desk and asked if they could prepare our paperwork while I went upstairs to get the kids (to speed things up and safe my kids from waiting in the lobby wile I checked out) “Yes sure no problem” was the response and I was very happy, got the kids, came back 30 min later and NOTHING had happened. 

And then we are at breakfast, no cheese anywhere in sight. So, I asked for some and that was NO problem (very nice) but it arrived after we had finished our breakfast! Six juices available (very cool) but all from concentrate! And the Instant coffee from the room was much better than the coffee from the buffet. On all 3 days that we had breakfast we needed to ask for extra cooking time on the bacon and they took it back to the kitchen and that took some time let me tell you. 
So, my point is that they did indeed comply to all of requests, but It took so long that we felt that we did a lot of wasting time waiting around.

The pool area was very nice and the service the best in all the hotel, BUT why is the pool so cold??? 21 degrees Celsius in not a nice relaxing experience. My fellow travelers, relaxing by the pool, all agreed that they could not use the pool, even we all wanted to cool down this was way too cold.","October 26, 2024",26,October,2024
